Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
75	1273	1e+19	50	5e-06	6.48e+23	6.210243e+23	4.445996e+23	1.764247e+23	2.697567e+22	0	8.1e+22	7.762804e+22	5.557495e+22	2.205309e+22	3.371959e+21	0	0	1.055399e+24	1.219289e-10	8.01355e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.09162673	7.209709e+26	2.301694e+28	
76	1273	1e+19	50	5e-06	6.5664e+23	6.291382e+23	4.504509e+23	1.786873e+23	2.750179e+22	0	8.208e+22	7.864228e+22	5.630637e+22	2.233591e+22	3.437723e+21	0	0	1.054314e+24	1.22497e-10	8.117743e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.09284842	7.209709e+26	2.301694e+28	
77	1273	1e+19	50	5e-06	6.6528e+23	6.372487e+23	4.563007e+23	1.809479e+23	2.803133e+22	0	8.316e+22	7.965608e+22	5.703759e+22	2.261849e+22	3.503916e+21	0	0	1.05324e+24	1.230603e-10	8.221849e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.09407011	7.209709e+26	2.301694e+28	
78	1273	1e+19	50	5e-06	6.7392e+23	6.453557e+23	4.62149e+23	1.832067e+23	2.856428e+22	0	8.424e+22	8.066947e+22	5.776863e+22	2.290084e+22	3.570534e+21	0	0	1.052178e+24	1.236186e-10	8.325867e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.0952918	7.209709e+26	2.301694e+28	
79	1273	1e+19	50	5e-06	6.8256e+23	6.534594e+23	4.679958e+23	1.854636e+23	2.910061e+22	0	8.532e+22	8.168242e+22	5.849948e+22	2.318295e+22	3.637576e+21	0	0	1.051126e+24	1.241723e-10	8.429798e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.09651349	7.209709e+26	2.301694e+28	
80	1273	1e+19	50	5e-06	6.912e+23	6.615597e+23	4.738411e+23	1.877186e+23	2.96403e+22	0	8.64e+22	8.269496e+22	5.923014e+22	2.346482e+22	3.705038e+21	0	0	1.050085e+24	1.247213e-10	8.533643e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.09773518	7.209709e+26	2.301694e+28	
81	1273	1e+19	50	5e-06	6.9984e+23	6.696567e+23	4.796849e+23	1.899718e+23	3.018334e+22	0	8.748e+22	8.370708e+22	5.996061e+22	2.374647e+22	3.772917e+21	0	0	1.049054e+24	1.252657e-10	8.637402e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.09895686	7.209709e+26	2.301694e+28	
82	1273	1e+19	50	5e-06	7.0848e+23	6.777503e+23	4.855272e+23	1.922231e+23	3.072969e+22	0	8.856e+22	8.471879e+22	6.069091e+22	2.402788e+22	3.841212e+21	0	0	1.048033e+24	1.258057e-10	8.741075e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1001786	7.209709e+26	2.301694e+28	
83	1273	1e+19	50	5e-06	7.1712e+23	6.858406e+23	4.913681e+23	1.944725e+23	3.127935e+22	0	8.964e+22	8.573008e+22	6.142101e+22	2.430907e+22	3.909919e+21	0	0	1.047022e+24	1.263414e-10	8.844664e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1014002	7.209709e+26	2.301694e+28	
84	1273	1e+19	50	5e-06	7.2576e+23	6.939277e+23	4.972075e+23	1.967202e+23	3.183229e+22	0	9.072e+22	8.674096e+22	6.215094e+22	2.459002e+22	3.979036e+21	0	0	1.046021e+24	1.268728e-10	8.948167e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1026219	7.209709e+26	2.301694e+28	
85	1273	1e+19	50	5e-06	7.344e+23	7.020115e+23	5.030455e+23	1.98966e+23	3.238849e+22	0	9.18e+22	8.775144e+22	6.288069e+22	2.487075e+22	4.048561e+21	0	0	1.045029e+24	1.274e-10	9.051587e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1038436	7.209709e+26	2.301694e+28	
86	1273	1e+19	50	5e-06	7.4304e+23	7.100921e+23	5.08882e+23	2.0121e+23	3.294793e+22	0	9.288e+22	8.876151e+22	6.361025e+22	2.515125e+22	4.118491e+21	0	0	1.044047e+24	1.27923e-10	9.154924e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1050653	7.209709e+26	2.301694e+28	
87	1273	1e+19	50	5e-06	7.5168e+23	7.181694e+23	5.147171e+23	2.034523e+23	3.351059e+22	0	9.396e+22	8.977118e+22	6.433964e+22	2.543153e+22	4.188824e+21	0	0	1.043073e+24	1.284421e-10	9.258177e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.106287	7.209709e+26	2.301694e+28	
88	1273	1e+19	50	5e-06	7.6032e+23	7.262435e+23	5.205508e+23	2.056927e+23	3.407646e+22	0	9.504e+22	9.078044e+22	6.506885e+22	2.571159e+22	4.259557e+21	0	0	1.042109e+24	1.289572e-10	9.361347e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1075087	7.209709e+26	2.301694e+28	
89	1273	1e+19	50	5e-06	7.6896e+23	7.343145e+23	5.263831e+23	2.079314e+23	3.464551e+22	0	9.612e+22	9.178931e+22	6.579789e+22	2.599142e+22	4.330689e+21	0	0	1.041153e+24	1.294684e-10	9.464436e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1087304	7.209709e+26	2.301694e+28	
90	1273	1e+19	50	5e-06	7.776e+23	7.423823e+23	5.32214e+23	2.101683e+23	3.521773e+22	0	9.72e+22	9.279778e+22	6.652675e+22	2.627103e+22	4.402216e+21	0	0	1.040206e+24	1.299759e-10	9.567442e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1099521	7.209709e+26	2.301694e+28	
91	1273	1e+19	50	5e-06	7.8624e+23	7.504469e+23	5.380435e+23	2.124034e+23	3.57931e+22	0	9.828e+22	9.380586e+22	6.725544e+22	2.655043e+22	4.474137e+21	0	0	1.039267e+24	1.304795e-10	9.670368e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1111738	7.209709e+26	2.301694e+28	
92	1273	1e+19	50	5e-06	7.9488e+23	7.585084e+23	5.438716e+23	2.146368e+23	3.63716e+22	0	9.936e+22	9.481355e+22	6.798395e+22	2.68296e+22	4.54645e+21	0	0	1.038336e+24	1.309796e-10	9.773212e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1123955	7.209709e+26	2.301694e+28	
93	1273	1e+19	50	5e-06	8.0352e+23	7.665668e+23	5.496983e+23	2.168685e+23	3.695322e+22	0	1.0044e+23	9.582085e+22	6.871229e+22	2.710856e+22	4.619152e+21	0	0	1.037414e+24	1.31476e-10	9.875976e-06	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1136171	7.209709e+26	2.301694e+28	
94	1273	1e+19	50	5e-06	8.1216e+23	7.746221e+23	5.555237e+23	2.190984e+23	3.753793e+22	0	1.0152e+23	9.682776e+22	6.944046e+22	2.73873e+22	4.692241e+21	0	0	1.036499e+24	1.319689e-10	9.97866e-06	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1148388	7.209709e+26	2.301694e+28	
95	1273	1e+19	50	5e-06	8.208e+23	7.826743e+23	5.613477e+23	2.213266e+23	3.812573e+22	0	1.026e+23	9.783428e+22	7.016846e+22	2.766582e+22	4.765716e+21	0	0	1.035592e+24	1.324583e-10	1.008126e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1160605	7.209709e+26	2.301694e+28	
96	1273	1e+19	50	5e-06	8.2944e+23	7.907234e+23	5.671704e+23	2.235531e+23	3.871659e+22	0	1.0368e+23	9.884043e+22	7.089629e+22	2.794413e+22	4.839573e+21	0	0	1.034693e+24	1.329443e-10	1.018379e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1172822	7.209709e+26	2.301694e+28	
97	1273	1e+19	50	5e-06	8.3808e+23	7.987695e+23	5.729917e+23	2.257778e+23	3.93105e+22	0	1.0476e+23	9.984619e+22	7.162396e+22	2.822223e+22	4.913812e+21	0	0	1.033801e+24	1.33427e-10	1.028624e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1185039	7.209709e+26	2.301694e+28	
98	1273	1e+19	50	5e-06	8.4672e+23	8.068126e+23	5.788116e+23	2.280009e+23	3.990744e+22	0	1.0584e+23	1.008516e+23	7.235145e+22	2.850012e+22	4.98843e+21	0	0	1.032916e+24	1.339063e-10	1.03886e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1197256	7.209709e+26	2.301694e+28	
99	1273	1e+19	50	5e-06	8.5536e+23	8.148526e+23	5.846303e+23	2.302223e+23	4.05074e+22	0	1.0692e+23	1.018566e+23	7.307878e+22	2.877779e+22	5.063425e+21	0	0	1.032039e+24	1.343825e-10	1.049089e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1209473	7.209709e+26	2.301694e+28	
100	1273	1e+19	50	5e-06	8.64e+23	8.228896e+23	5.904476e+23	2.32442e+23	4.111036e+22	0	1.08e+23	1.028612e+23	7.380595e+22	2.905526e+22	5.138795e+21	0	0	1.031169e+24	1.348554e-10	1.05931e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.122169	7.209709e+26	2.301694e+28	
101	1273	1e+19	50	5e-06	8.7264e+23	8.309237e+23	5.962636e+23	2.346601e+23	4.171631e+22	0	1.0908e+23	1.038655e+23	7.453295e+22	2.933251e+22	5.214539e+21	0	0	1.030306e+24	1.353252e-10	1.069524e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1233907	7.209709e+26	2.301694e+28	
102	1273	1e+19	50	5e-06	8.8128e+23	8.389548e+23	6.020783e+23	2.368765e+23	4.232523e+22	0	1.1016e+23	1.048693e+23	7.525979e+22	2.960956e+22	5.290654e+21	0	0	1.029449e+24	1.357919e-10	1.07973e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1246123	7.209709e+26	2.301694e+28	
103	1273	1e+19	50	5e-06	8.8992e+23	8.469829e+23	6.078917e+23	2.390912e+23	4.29371e+22	0	1.1124e+23	1.058729e+23	7.598646e+22	2.98864e+22	5.367138e+21	0	0	1.0286e+24	1.362556e-10	1.089928e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.125834	7.209709e+26	2.301694e+28	
104	1273	1e+19	50	5e-06	8.9856e+23	8.550081e+23	6.137038e+23	2.413043e+23	4.355192e+22	0	1.1232e+23	1.06876e+23	7.671297e+22	3.016304e+22	5.44399e+21	0	0	1.027756e+24	1.367163e-10	1.100118e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1270557	7.209709e+26	2.301694e+28	
105	1273	1e+19	50	5e-06	9.072e+23	8.630303e+23	6.195146e+23	2.435157e+23	4.416967e+22	0	1.134e+23	1.078788e+23	7.743933e+22	3.043947e+22	5.521209e+21	0	0	1.02692e+24	1.37174e-10	1.110301e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1282774	7.209709e+26	2.301694e+28	
106	1273	1e+19	50	5e-06	9.1584e+23	8.710497e+23	6.253241e+23	2.457255e+23	4.479033e+22	0	1.1448e+23	1.088812e+23	7.816552e+22	3.071569e+22	5.598791e+21	0	0	1.02609e+24	1.376289e-10	1.120477e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1294991	7.209709e+26	2.301694e+28	
107	1273	1e+19	50	5e-06	9.2448e+23	8.790661e+23	6.311324e+23	2.479337e+23	4.541389e+22	0	1.1556e+23	1.098833e+23	7.889155e+22	3.099171e+22	5.676736e+21	0	0	1.025266e+24	1.380809e-10	1.130645e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1307208	7.209709e+26	2.301694e+28	
108	1273	1e+19	50	5e-06	9.3312e+23	8.870797e+23	6.369394e+23	2.501403e+23	4.604033e+22	0	1.1664e+23	1.10885e+23	7.961742e+22	3.126753e+22	5.755042e+21	0	0	1.024448e+24	1.385302e-10	1.140805e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1319425	7.209709e+26	2.301694e+28	
109	1273	1e+19	50	5e-06	9.4176e+23	8.950903e+23	6.427451e+23	2.523452e+23	4.666965e+22	0	1.1772e+23	1.118863e+23	8.034314e+22	3.154315e+22	5.833707e+21	0	0	1.023636e+24	1.389766e-10	1.150958e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1331642	7.209709e+26	2.301694e+28	
110	1273	1e+19	50	5e-06	9.504e+23	9.030982e+23	6.485496e+23	2.545486e+23	4.730183e+22	0	1.188e+23	1.128873e+23	8.10687e+22	3.181857e+22	5.912729e+21	0	0	1.02283e+24	1.394204e-10	1.161104e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1343859	7.209709e+26	2.301694e+28	
111	1273	1e+19	50	5e-06	9.5904e+23	9.111031e+23	6.543528e+23	2.567503e+23	4.793685e+22	0	1.1988e+23	1.138879e+23	8.17941e+22	3.209379e+22	5.992107e+21	0	0	1.022031e+24	1.398614e-10	1.171242e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1356076	7.209709e+26	2.301694e+28	
112	1273	1e+19	50	5e-06	9.6768e+23	9.191053e+23	6.601548e+23	2.589505e+23	4.857471e+22	0	1.2096e+23	1.148882e+23	8.251935e+22	3.236881e+22	6.071839e+21	0	0	1.021236e+24	1.402999e-10	1.181373e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1368292	7.209709e+26	2.301694e+28	
113	1273	1e+19	50	5e-06	9.7632e+23	9.271046e+23	6.659555e+23	2.611491e+23	4.921538e+22	0	1.2204e+23	1.158881e+23	8.324444e+22	3.264364e+22	6.151923e+21	0	0	1.020448e+24	1.407357e-10	1.191496e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1380509	7.209709e+26	2.301694e+28	
114	1273	1e+19	50	5e-06	9.8496e+23	9.351011e+23	6.71755e+23	2.633461e+23	4.985887e+22	0	1.2312e+23	1.168876e+23	8.396938e+22	3.291826e+22	6.232358e+21	0	0	1.019665e+24	1.41169e-10	1.201612e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1392726	7.209709e+26	2.301694e+28	
115	1273	1e+19	50	5e-06	9.936e+23	9.430949e+23	6.775533e+23	2.655416e+23	5.050515e+22	0	1.242e+23	1.178869e+23	8.469416e+22	3.31927e+22	6.313143e+21	0	0	1.018888e+24	1.415998e-10	1.211721e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1404943	7.209709e+26	2.301694e+28	
116	1273	1e+19	50	5e-06	1.00224e+24	9.510858e+23	6.833503e+23	2.677354e+23	5.115421e+22	0	1.2528e+23	1.188857e+23	8.541879e+22	3.346693e+22	6.394276e+21	0	0	1.018116e+24	1.420281e-10	1.221823e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.141716	7.209709e+26	2.301694e+28	
117	1273	1e+19	50	5e-06	1.01088e+24	9.59074e+23	6.891462e+23	2.699278e+23	5.180604e+22	0	1.2636e+23	1.198842e+23	8.614327e+22	3.374097e+22	6.475754e+21	0	0	1.01735e+24	1.424539e-10	1.231918e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1429377	7.209709e+26	2.301694e+28	
118	1273	1e+19	50	5e-06	1.01952e+24	9.670594e+23	6.949408e+23	2.721186e+23	5.246062e+22	0	1.2744e+23	1.208824e+23	8.68676e+22	3.401482e+22	6.557578e+21	0	0	1.016588e+24	1.428773e-10	1.242005e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1441594	7.209709e+26	2.301694e+28	
119	1273	1e+19	50	5e-06	1.02816e+24	9.75042e+23	7.007342e+23	2.743078e+23	5.311796e+22	0	1.2852e+23	1.218803e+23	8.759178e+22	3.428848e+22	6.639745e+21	0	0	1.015832e+24	1.432983e-10	1.252086e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1453811	7.209709e+26	2.301694e+28	
120	1273	1e+19	50	5e-06	1.0368e+24	9.83022e+23	7.065265e+23	2.764955e+23	5.377803e+22	0	1.296e+23	1.228777e+23	8.831581e+22	3.456194e+22	6.722254e+21	0	0	1.015081e+24	1.43717e-10	1.262159e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1466028	7.209709e+26	2.301694e+28	
121	1273	1e+19	50	5e-06	1.04544e+24	9.909992e+23	7.123175e+23	2.786817e+23	5.444082e+22	0	1.3068e+23	1.238749e+23	8.903968e+22	3.483521e+22	6.805103e+21	0	0	1.014336e+24	1.441334e-10	1.272225e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1478245	7.209709e+26	2.301694e+28	
122	1273	1e+19	50	5e-06	1.05408e+24	9.989737e+23	7.181073e+23	2.808664e+23	5.510632e+22	0	1.3176e+23	1.248717e+23	8.976341e+22	3.51083e+22	6.888291e+21	0	0	1.013595e+24	1.445475e-10	1.282284e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1490461	7.209709e+26	2.301694e+28	
123	1273	1e+19	50	5e-06	1.06272e+24	1.006945e+24	7.23896e+23	2.830495e+23	5.577453e+22	0	1.3284e+23	1.258682e+23	9.0487e+22	3.538119e+22	6.971816e+21	0	0	1.012859e+24	1.449593e-10	1.292336e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1502678	7.209709e+26	2.301694e+28	
124	1273	1e+19	50	5e-06	1.07136e+24	1.014915e+24	7.296834e+23	2.852311e+23	5.644542e+22	0	1.3392e+23	1.268643e+23	9.121043e+22	3.565389e+22	7.055678e+21	0	0	1.012127e+24	1.453689e-10	1.302382e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1514895	7.209709e+26	2.301694e+28	
125	1273	1e+19	50	5e-06	1.08e+24	1.022881e+24	7.354697e+23	2.874113e+23	5.711899e+22	0	1.35e+23	1.278601e+23	9.193372e+22	3.592641e+22	7.139874e+21	0	0	1.011401e+24	1.457763e-10	1.31242e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1527112	7.209709e+26	2.301694e+28	
126	1273	1e+19	50	5e-06	1.08864e+24	1.030845e+24	7.412549e+23	2.895899e+23	5.779523e+22	0	1.3608e+23	1.288556e+23	9.265686e+22	3.619874e+22	7.224404e+21	0	0	1.010679e+24	1.461816e-10	1.322451e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1539329	7.209709e+26	2.301694e+28	
127	1273	1e+19	50	5e-06	1.09728e+24	1.038806e+24	7.470388e+23	2.917671e+23	5.847412e+22	0	1.3716e+23	1.298507e+23	9.337985e+22	3.647088e+22	7.309265e+21	0	0	1.009962e+24	1.465847e-10	1.332476e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1551546	7.209709e+26	2.301694e+28	
128	1273	1e+19	50	5e-06	1.10592e+24	1.046764e+24	7.528216e+23	2.939427e+23	5.915566e+22	0	1.3824e+23	1.308455e+23	9.41027e+22	3.674284e+22	7.394458e+21	0	0	1.009249e+24	1.469857e-10	1.342493e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1563763	7.209709e+26	2.301694e+28	
129	1273	1e+19	50	5e-06	1.11456e+24	1.05472e+24	7.586033e+23	2.961169e+23	5.983984e+22	0	1.3932e+23	1.3184e+23	9.482541e+22	3.701461e+22	7.47998e+21	0	0	1.008541e+24	1.473846e-10	1.352504e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.157598	7.209709e+26	2.301694e+28	
130	1273	1e+19	50	5e-06	1.1232e+24	1.062673e+24	7.643837e+23	2.982896e+23	6.052664e+22	0	1.404e+23	1.328342e+23	9.554797e+22	3.72862e+22	7.56583e+21	0	0	1.007838e+24	1.477815e-10	1.362508e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1588197	7.209709e+26	2.301694e+28	
131	1273	1e+19	50	5e-06	1.13184e+24	1.070624e+24	7.701631e+23	3.004609e+23	6.121605e+22	0	1.4148e+23	1.33828e+23	9.627039e+22	3.755761e+22	7.652006e+21	0	0	1.007138e+24	1.481763e-10	1.372505e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1600413	7.209709e+26	2.301694e+28	
132	1273	1e+19	50	5e-06	1.14048e+24	1.078572e+24	7.759413e+23	3.026306e+23	6.190807e+22	0	1.4256e+23	1.348215e+23	9.699266e+22	3.782883e+22	7.738509e+21	0	0	1.006443e+24	1.485691e-10	1.382496e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.161263	7.209709e+26	2.301694e+28	
133	1273	1e+19	50	5e-06	1.14912e+24	1.086517e+24	7.817184e+23	3.04799e+23	6.260268e+22	0	1.4364e+23	1.358147e+23	9.771479e+22	3.809987e+22	7.825335e+21	0	0	1.005753e+24	1.4896e-10	1.392479e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1624847	7.209709e+26	2.301694e+28	
134	1273	1e+19	50	5e-06	1.15776e+24	1.09446e+24	7.874943e+23	3.069658e+23	6.329988e+22	0	1.4472e+23	1.368075e+23	9.843679e+22	3.837073e+22	7.912485e+21	0	0	1.005066e+24	1.493489e-10	1.402456e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1637064	7.209709e+26	2.301694e+28	
135	1273	1e+19	50	5e-06	1.1664e+24	1.1024e+24	7.932691e+23	3.091313e+23	6.399965e+22	0	1.458e+23	1.378e+23	9.915864e+22	3.864141e+22	7.999956e+21	0	0	1.004384e+24	1.497359e-10	1.412427e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1649281	7.209709e+26	2.301694e+28	
136	1273	1e+19	50	5e-06	1.17504e+24	1.110338e+24	7.990428e+23	3.112953e+23	6.470198e+22	0	1.4688e+23	1.387923e+23	9.988034e+22	3.891191e+22	8.087748e+21	0	0	1.003706e+24	1.501209e-10	1.42239e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1661498	7.209709e+26	2.301694e+28	
137	1273	1e+19	50	5e-06	1.18368e+24	1.118273e+24	8.048153e+23	3.134578e+23	6.540687e+22	0	1.4796e+23	1.397841e+23	1.006019e+23	3.918223e+22	8.175859e+21	0	0	1.003031e+24	1.505041e-10	1.432347e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1673715	7.209709e+26	2.301694e+28	
138	1273	1e+19	50	5e-06	1.19232e+24	1.126206e+24	8.105867e+23	3.156189e+23	6.611431e+22	0	1.4904e+23	1.407757e+23	1.013233e+23	3.945237e+22	8.264289e+21	0	0	1.002361e+24	1.508855e-10	1.442298e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1685932	7.209709e+26	2.301694e+28	
139	1273	1e+19	50	5e-06	1.20096e+24	1.134136e+24	8.163571e+23	3.177787e+23	6.682428e+22	0	1.5012e+23	1.41767e+23	1.020446e+23	3.972233e+22	8.353035e+21	0	0	1.001695e+24	1.512649e-10	1.452242e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1698149	7.209709e+26	2.301694e+28	
140	1273	1e+19	50	5e-06	1.2096e+24	1.142063e+24	8.221263e+23	3.199369e+23	6.753678e+22	0	1.512e+23	1.427579e+23	1.027658e+23	3.999212e+22	8.442098e+21	0	0	1.001032e+24	1.516426e-10	1.462179e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1710366	7.209709e+26	2.301694e+28	
141	1273	1e+19	50	5e-06	1.21824e+24	1.149988e+24	8.278944e+23	3.220938e+23	6.82518e+22	0	1.5228e+23	1.437485e+23	1.034868e+23	4.026173e+22	8.531475e+21	0	0	1.000374e+24	1.520185e-10	1.47211e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1722582	7.209709e+26	2.301694e+28	
142	1273	1e+19	50	5e-06	1.22688e+24	1.157911e+24	8.336614e+23	3.242493e+23	6.896932e+22	0	1.5336e+23	1.447388e+23	1.042077e+23	4.053116e+22	8.621165e+21	0	0	9.99719e+23	1.523926e-10	1.482034e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1734799	7.209709e+26	2.301694e+28	
143	1273	1e+19	50	5e-06	1.23552e+24	1.165831e+24	8.394273e+23	3.264034e+23	6.968935e+22	0	1.5444e+23	1.457288e+23	1.049284e+23	4.080042e+22	8.711168e+21	0	0	9.990679e+23	1.52765e-10	1.491952e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1747016	7.209709e+26	2.301694e+28	
144	1273	1e+19	50	5e-06	1.24416e+24	1.173748e+24	8.451921e+23	3.28556e+23	7.041186e+22	0	1.5552e+23	1.467185e+23	1.05649e+23	4.10695e+22	8.801483e+21	0	0	9.984206e+23	1.531356e-10	1.501863e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1759233	7.209709e+26	2.301694e+28	
145	1273	1e+19	50	5e-06	1.2528e+24	1.181663e+24	8.509558e+23	3.307073e+23	7.113686e+22	0	1.566e+23	1.477079e+23	1.063695e+23	4.133841e+22	8.892107e+21	0	0	9.977769e+23	1.535045e-10	1.511768e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.177145	7.209709e+26	2.301694e+28	
146	1273	1e+19	50	5e-06	1.26144e+24	1.189576e+24	8.567185e+23	3.328572e+23	7.186433e+22	0	1.5768e+23	1.48697e+23	1.070898e+23	4.160715e+22	8.983041e+21	0	0	9.971367e+23	1.538717e-10	1.521667e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1783667	7.209709e+26	2.301694e+28	
147	1273	1e+19	50	5e-06	1.27008e+24	1.197486e+24	8.6248e+23	3.350057e+23	7.259426e+22	0	1.5876e+23	1.496857e+23	1.0781e+23	4.187571e+22	9.074283e+21	0	0	9.965002e+23	1.542372e-10	1.531559e-05	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	0.1795884	7.209709e+26	2.301694e+28	
148	1273	1e+19	50	5e-06	1.27872e+24	1.205393e+24	8.682405e+23	3.371528e+23	7.332665e+22	0	1.5984e+23	1.506742e+23	1.085301e+23	4.21441e+22	9.165832e+21	0	0	9.958672e+23	1.546011e-10	1.541445e-05	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	0.1808101	7.209709e+26	2.301694e+28	
