Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
10536	1550	1e+19	0	6.09785e-06	9.103104e+25	3.34053e+25	1.358096e+25	1.982434e+25	2.66418e+25	3.098394e+25	1.137888e+25	4.175663e+24	1.69762e+24	2.478043e+24	3.330225e+24	3.872992e+24	0.3403668	4.027718e+23	8.146509e-10	0.0009121419	1.801256e+10	3.382174e+09	1.002077e+12	3.880327e-06	2.77584e-11	4.126472e-17	0.5	0.5	0.3656781	1	12.87172	7.209709e+26	2.301694e+28	
10537	1550	1e+19	0	6.09785e-06	9.103968e+25	3.340643e+25	1.358152e+25	1.98249e+25	2.664621e+25	3.098704e+25	1.137996e+25	4.175804e+24	1.69769e+24	2.478113e+24	3.330776e+24	3.87338e+24	0.3403685	4.02767e+23	8.146619e-10	0.0009121677	1.800924e+10	3.383358e+09	1.002353e+12	3.880685e-06	2.776352e-11	4.127613e-17	0.5	0.5	0.3657118	1	12.87294	7.209709e+26	2.301694e+28	
10538	1550	1e+19	0	6.09785e-06	9.104832e+25	3.340755e+25	1.358209e+25	1.982546e+25	2.665062e+25	3.099015e+25	1.138104e+25	4.175944e+24	1.697761e+24	2.478183e+24	3.331327e+24	3.873768e+24	0.3403703	4.027621e+23	8.146728e-10	0.0009121934	1.800592e+10	3.384542e+09	1.00263e+12	3.881043e-06	2.776864e-11	4.128755e-17	0.5	0.5	0.3657455	1	12.87417	7.209709e+26	2.301694e+28	
10539	1550	1e+19	0	6.09785e-06	9.105696e+25	3.340868e+25	1.358266e+25	1.982602e+25	2.665503e+25	3.099325e+25	1.138212e+25	4.176085e+24	1.697832e+24	2.478253e+24	3.331879e+24	3.874156e+24	0.3403721	4.027573e+23	8.146838e-10	0.0009122192	1.80026e+10	3.385726e+09	1.002907e+12	3.8814e-06	2.777376e-11	4.129897e-17	0.5	0.5	0.3657792	1	12.87539	7.209709e+26	2.301694e+28	
10540	1550	1e+19	0	6.09785e-06	9.10656e+25	3.340981e+25	1.358322e+25	1.982658e+25	2.665944e+25	3.099635e+25	1.13832e+25	4.176226e+24	1.697903e+24	2.478323e+24	3.33243e+24	3.874544e+24	0.3403739	4.027524e+23	8.146947e-10	0.0009122449	1.799929e+10	3.386911e+09	1.003184e+12	3.881758e-06	2.777888e-11	4.131039e-17	0.5	0.5	0.365813	1	12.87661	7.209709e+26	2.301694e+28	
10541	1550	1e+19	0	6.09785e-06	9.107424e+25	3.341093e+25	1.358379e+25	1.982714e+25	2.666385e+25	3.099946e+25	1.138428e+25	4.176366e+24	1.697973e+24	2.478393e+24	3.332982e+24	3.874932e+24	0.3403757	4.027475e+23	8.147057e-10	0.0009122707	1.799597e+10	3.388096e+09	1.003461e+12	3.882116e-06	2.7784e-11	4.132181e-17	0.5	0.5	0.3658467	1	12.87783	7.209709e+26	2.301694e+28	
10542	1550	1e+19	0	6.09785e-06	9.108288e+25	3.341206e+25	1.358435e+25	1.98277e+25	2.666826e+25	3.100256e+25	1.138536e+25	4.176507e+24	1.698044e+24	2.478463e+24	3.333533e+24	3.87532e+24	0.3403775	4.027427e+23	8.147166e-10	0.0009122964	1.799265e+10	3.389281e+09	1.003738e+12	3.882473e-06	2.778912e-11	4.133323e-17	0.5	0.5	0.3658804	1	12.87905	7.209709e+26	2.301694e+28	
10543	1550	1e+19	0	6.09785e-06	9.109152e+25	3.341318e+25	1.358492e+25	1.982826e+25	2.667268e+25	3.100566e+25	1.138644e+25	4.176648e+24	1.698115e+24	2.478533e+24	3.334085e+24	3.875708e+24	0.3403792	4.027378e+23	8.147275e-10	0.0009123222	1.798934e+10	3.390466e+09	1.004014e+12	3.882831e-06	2.779424e-11	4.134466e-17	0.5	0.5	0.3659141	1	12.88027	7.209709e+26	2.301694e+28	
10544	1550	1e+19	0	6.09785e-06	9.110016e+25	3.341431e+25	1.358549e+25	1.982882e+25	2.667709e+25	3.100877e+25	1.138752e+25	4.176788e+24	1.698186e+24	2.478603e+24	3.334636e+24	3.876096e+24	0.340381	4.02733e+23	8.147385e-10	0.0009123479	1.798603e+10	3.391652e+09	1.004291e+12	3.883189e-06	2.779936e-11	4.135608e-17	0.5	0.5	0.3659478	1	12.8815	7.209709e+26	2.301694e+28	
10545	1550	1e+19	0	6.09785e-06	9.11088e+25	3.341543e+25	1.358605e+25	1.982938e+25	2.66815e+25	3.101187e+25	1.13886e+25	4.176929e+24	1.698256e+24	2.478672e+24	3.335188e+24	3.876484e+24	0.3403828	4.027281e+23	8.147494e-10	0.0009123736	1.798271e+10	3.392837e+09	1.004568e+12	3.883546e-06	2.780448e-11	4.136751e-17	0.5	0.5	0.3659815	1	12.88272	7.209709e+26	2.301694e+28	
10546	1550	1e+19	0	6.09785e-06	9.111744e+25	3.341655e+25	1.358662e+25	1.982994e+25	2.668591e+25	3.101497e+25	1.138968e+25	4.177069e+24	1.698327e+24	2.478742e+24	3.335739e+24	3.876872e+24	0.3403846	4.027233e+23	8.147603e-10	0.0009123993	1.79794e+10	3.394023e+09	1.004845e+12	3.883904e-06	2.78096e-11	4.137894e-17	0.5	0.5	0.3660152	1	12.88394	7.209709e+26	2.301694e+28	
10547	1550	1e+19	0	6.09785e-06	9.112608e+25	3.341768e+25	1.358718e+25	1.98305e+25	2.669032e+25	3.101808e+25	1.139076e+25	4.17721e+24	1.698398e+24	2.478812e+24	3.336291e+24	3.877259e+24	0.3403864	4.027184e+23	8.147713e-10	0.0009124251	1.797609e+10	3.39521e+09	1.005122e+12	3.884262e-06	2.781472e-11	4.139037e-17	0.5	0.5	0.3660489	1	12.88516	7.209709e+26	2.301694e+28	
10548	1550	1e+19	0	6.09785e-06	9.113472e+25	3.34188e+25	1.358775e+25	1.983106e+25	2.669474e+25	3.102118e+25	1.139184e+25	4.17735e+24	1.698468e+24	2.478882e+24	3.336842e+24	3.877647e+24	0.3403882	4.027136e+23	8.147822e-10	0.0009124508	1.797278e+10	3.396396e+09	1.0054e+12	3.884619e-06	2.781984e-11	4.14018e-17	0.5	0.5	0.3660826	1	12.88638	7.209709e+26	2.301694e+28	
10549	1550	1e+19	0	6.09785e-06	9.114336e+25	3.341993e+25	1.358831e+25	1.983162e+25	2.669915e+25	3.102428e+25	1.139292e+25	4.177491e+24	1.698539e+24	2.478952e+24	3.337394e+24	3.878035e+24	0.3403899	4.027087e+23	8.147931e-10	0.0009124765	1.796948e+10	3.397583e+09	1.005677e+12	3.884977e-06	2.782496e-11	4.141323e-17	0.5	0.5	0.3661163	1	12.8876	7.209709e+26	2.301694e+28	
10550	1550	1e+19	0	6.09785e-06	9.1152e+25	3.342105e+25	1.358888e+25	1.983217e+25	2.670356e+25	3.102739e+25	1.1394e+25	4.177631e+24	1.69861e+24	2.479022e+24	3.337945e+24	3.878423e+24	0.3403917	4.027039e+23	8.14804e-10	0.0009125022	1.796617e+10	3.39877e+09	1.005954e+12	3.885334e-06	2.783009e-11	4.142466e-17	0.5	0.5	0.36615	1	12.88883	7.209709e+26	2.301694e+28	
10551	1550	1e+19	0	6.09785e-06	9.116064e+25	3.342217e+25	1.358944e+25	1.983273e+25	2.670798e+25	3.103049e+25	1.139508e+25	4.177772e+24	1.69868e+24	2.479092e+24	3.338497e+24	3.878811e+24	0.3403935	4.02699e+23	8.148149e-10	0.0009125279	1.796286e+10	3.399957e+09	1.006231e+12	3.885692e-06	2.783521e-11	4.14361e-17	0.5	0.5	0.3661836	1	12.89005	7.209709e+26	2.301694e+28	
10552	1550	1e+19	0	6.09785e-06	9.116928e+25	3.34233e+25	1.359001e+25	1.983329e+25	2.671239e+25	3.103359e+25	1.139616e+25	4.177912e+24	1.698751e+24	2.479161e+24	3.339049e+24	3.879199e+24	0.3403953	4.026942e+23	8.148259e-10	0.0009125536	1.795956e+10	3.401144e+09	1.006508e+12	3.886049e-06	2.784033e-11	4.144754e-17	0.5	0.5	0.3662173	1	12.89127	7.209709e+26	2.301694e+28	
10553	1550	1e+19	0	6.09785e-06	9.117792e+25	3.342442e+25	1.359057e+25	1.983385e+25	2.67168e+25	3.10367e+25	1.139724e+25	4.178053e+24	1.698821e+24	2.479231e+24	3.3396e+24	3.879587e+24	0.3403971	4.026893e+23	8.148368e-10	0.0009125793	1.795626e+10	3.402332e+09	1.006785e+12	3.886406e-06	2.784545e-11	4.145897e-17	0.5	0.5	0.366251	1	12.89249	7.209709e+26	2.301694e+28	
10554	1550	1e+19	0	6.09785e-06	9.118656e+25	3.342554e+25	1.359114e+25	1.983441e+25	2.672122e+25	3.10398e+25	1.139832e+25	4.178193e+24	1.698892e+24	2.479301e+24	3.340152e+24	3.879975e+24	0.3403989	4.026845e+23	8.148477e-10	0.000912605	1.795295e+10	3.40352e+09	1.007063e+12	3.886764e-06	2.785057e-11	4.147041e-17	0.5	0.5	0.3662847	1	12.89371	7.209709e+26	2.301694e+28	
10555	1550	1e+19	0	6.09785e-06	9.11952e+25	3.342667e+25	1.35917e+25	1.983497e+25	2.672563e+25	3.10429e+25	1.13994e+25	4.178333e+24	1.698963e+24	2.479371e+24	3.340704e+24	3.880363e+24	0.3404006	4.026797e+23	8.148586e-10	0.0009126307	1.794965e+10	3.404708e+09	1.00734e+12	3.887121e-06	2.785569e-11	4.148185e-17	0.5	0.5	0.3663184	1	12.89493	7.209709e+26	2.301694e+28	
10556	1550	1e+19	0	6.09785e-06	9.120384e+25	3.342779e+25	1.359227e+25	1.983552e+25	2.673004e+25	3.104601e+25	1.140048e+25	4.178474e+24	1.699033e+24	2.47944e+24	3.341255e+24	3.880751e+24	0.3404024	4.026748e+23	8.148695e-10	0.0009126563	1.794635e+10	3.405897e+09	1.007617e+12	3.887479e-06	2.786081e-11	4.149329e-17	0.5	0.5	0.366352	1	12.89616	7.209709e+26	2.301694e+28	
10557	1550	1e+19	0	6.09785e-06	9.121248e+25	3.342891e+25	1.359283e+25	1.983608e+25	2.673446e+25	3.104911e+25	1.140156e+25	4.178614e+24	1.699104e+24	2.47951e+24	3.341807e+24	3.881139e+24	0.3404042	4.0267e+23	8.148804e-10	0.000912682	1.794305e+10	3.407085e+09	1.007895e+12	3.887836e-06	2.786594e-11	4.150474e-17	0.5	0.5	0.3663857	1	12.89738	7.209709e+26	2.301694e+28	
10558	1550	1e+19	0	6.09785e-06	9.122112e+25	3.343003e+25	1.359339e+25	1.983664e+25	2.673887e+25	3.105221e+25	1.140264e+25	4.178754e+24	1.699174e+24	2.47958e+24	3.342359e+24	3.881527e+24	0.340406	4.026651e+23	8.148913e-10	0.0009127077	1.793976e+10	3.408274e+09	1.008172e+12	3.888193e-06	2.787106e-11	4.151618e-17	0.5	0.5	0.3664194	1	12.8986	7.209709e+26	2.301694e+28	
10559	1550	1e+19	0	6.09785e-06	9.122976e+25	3.343116e+25	1.359396e+25	1.98372e+25	2.674329e+25	3.105532e+25	1.140372e+25	4.178894e+24	1.699245e+24	2.47965e+24	3.342911e+24	3.881915e+24	0.3404078	4.026603e+23	8.149022e-10	0.0009127333	1.793646e+10	3.409464e+09	1.00845e+12	3.88855e-06	2.787618e-11	4.152763e-17	0.5	0.5	0.3664531	1	12.89982	7.209709e+26	2.301694e+28	
10560	1550	1e+19	0	6.09785e-06	9.12384e+25	3.343228e+25	1.359452e+25	1.983775e+25	2.67477e+25	3.105842e+25	1.14048e+25	4.179035e+24	1.699315e+24	2.479719e+24	3.343463e+24	3.882303e+24	0.3404095	4.026555e+23	8.149131e-10	0.000912759	1.793316e+10	3.410653e+09	1.008727e+12	3.888908e-06	2.78813e-11	4.153907e-17	0.5	0.5	0.3664867	1	12.90104	7.209709e+26	2.301694e+28	
10561	1550	1e+19	0	6.09785e-06	9.124704e+25	3.34334e+25	1.359509e+25	1.983831e+25	2.675212e+25	3.106153e+25	1.140588e+25	4.179175e+24	1.699386e+24	2.479789e+24	3.344014e+24	3.882691e+24	0.3404113	4.026506e+23	8.14924e-10	0.0009127847	1.792987e+10	3.411843e+09	1.009005e+12	3.889265e-06	2.788643e-11	4.155052e-17	0.5	0.5	0.3665204	1	12.90226	7.209709e+26	2.301694e+28	
10562	1550	1e+19	0	6.09785e-06	9.125568e+25	3.343452e+25	1.359565e+25	1.983887e+25	2.675653e+25	3.106463e+25	1.140696e+25	4.179315e+24	1.699456e+24	2.479859e+24	3.344566e+24	3.883079e+24	0.3404131	4.026458e+23	8.149349e-10	0.0009128103	1.792658e+10	3.413032e+09	1.009282e+12	3.889622e-06	2.789155e-11	4.156197e-17	0.5	0.5	0.3665541	1	12.90349	7.209709e+26	2.301694e+28	
10563	1550	1e+19	0	6.09785e-06	9.126432e+25	3.343564e+25	1.359621e+25	1.983943e+25	2.676095e+25	3.106773e+25	1.140804e+25	4.179455e+24	1.699527e+24	2.479928e+24	3.345118e+24	3.883467e+24	0.3404149	4.026409e+23	8.149458e-10	0.000912836	1.792329e+10	3.414223e+09	1.00956e+12	3.889979e-06	2.789667e-11	4.157342e-17	0.5	0.5	0.3665877	1	12.90471	7.209709e+26	2.301694e+28	
10564	1550	1e+19	0	6.09785e-06	9.127296e+25	3.343676e+25	1.359678e+25	1.983998e+25	2.676536e+25	3.107084e+25	1.140912e+25	4.179595e+24	1.699597e+24	2.479998e+24	3.34567e+24	3.883855e+24	0.3404167	4.026361e+23	8.149567e-10	0.0009128616	1.791999e+10	3.415413e+09	1.009837e+12	3.890336e-06	2.790179e-11	4.158487e-17	0.5	0.5	0.3666214	1	12.90593	7.209709e+26	2.301694e+28	
10565	1550	1e+19	0	6.09785e-06	9.12816e+25	3.343788e+25	1.359734e+25	1.984054e+25	2.676978e+25	3.107394e+25	1.14102e+25	4.179735e+24	1.699668e+24	2.480068e+24	3.346222e+24	3.884243e+24	0.3404185	4.026313e+23	8.149676e-10	0.0009128872	1.79167e+10	3.416604e+09	1.010115e+12	3.890694e-06	2.790692e-11	4.159633e-17	0.5	0.5	0.366655	1	12.90715	7.209709e+26	2.301694e+28	
10566	1550	1e+19	0	6.09785e-06	9.129024e+25	3.3439e+25	1.359791e+25	1.98411e+25	2.677419e+25	3.107704e+25	1.141128e+25	4.179875e+24	1.699738e+24	2.480137e+24	3.346774e+24	3.884631e+24	0.3404202	4.026265e+23	8.149785e-10	0.0009129129	1.791342e+10	3.417794e+09	1.010393e+12	3.891051e-06	2.791204e-11	4.160778e-17	0.5	0.5	0.3666887	1	12.90837	7.209709e+26	2.301694e+28	
10567	1550	1e+19	0	6.09785e-06	9.129888e+25	3.344012e+25	1.359847e+25	1.984165e+25	2.677861e+25	3.108015e+25	1.141236e+25	4.180016e+24	1.699809e+24	2.480207e+24	3.347326e+24	3.885019e+24	0.340422	4.026216e+23	8.149894e-10	0.0009129385	1.791013e+10	3.418986e+09	1.01067e+12	3.891408e-06	2.791716e-11	4.161924e-17	0.5	0.5	0.3667223	1	12.90959	7.209709e+26	2.301694e+28	
10568	1550	1e+19	0	6.09785e-06	9.130752e+25	3.344124e+25	1.359903e+25	1.984221e+25	2.678302e+25	3.108325e+25	1.141344e+25	4.180156e+24	1.699879e+24	2.480276e+24	3.347878e+24	3.885407e+24	0.3404238	4.026168e+23	8.150003e-10	0.0009129641	1.790684e+10	3.420177e+09	1.010948e+12	3.891765e-06	2.792229e-11	4.16307e-17	0.5	0.5	0.366756	1	12.91082	7.209709e+26	2.301694e+28	
10569	1550	1e+19	0	6.09785e-06	9.131616e+25	3.344236e+25	1.35996e+25	1.984277e+25	2.678744e+25	3.108636e+25	1.141452e+25	4.180296e+24	1.69995e+24	2.480346e+24	3.34843e+24	3.885795e+24	0.3404256	4.02612e+23	8.150111e-10	0.0009129898	1.790356e+10	3.421369e+09	1.011226e+12	3.892122e-06	2.792741e-11	4.164215e-17	0.5	0.5	0.3667896	1	12.91204	7.209709e+26	2.301694e+28	
10570	1550	1e+19	0	6.09785e-06	9.13248e+25	3.344348e+25	1.360016e+25	1.984332e+25	2.679185e+25	3.108946e+25	1.14156e+25	4.180436e+24	1.70002e+24	2.480416e+24	3.348982e+24	3.886183e+24	0.3404274	4.026071e+23	8.15022e-10	0.0009130154	1.790027e+10	3.42256e+09	1.011504e+12	3.892479e-06	2.793253e-11	4.165362e-17	0.5	0.5	0.3668233	1	12.91326	7.209709e+26	2.301694e+28	
10571	1550	1e+19	0	6.09785e-06	9.133344e+25	3.34446e+25	1.360072e+25	1.984388e+25	2.679627e+25	3.109256e+25	1.141668e+25	4.180576e+24	1.70009e+24	2.480485e+24	3.349534e+24	3.886571e+24	0.3404291	4.026023e+23	8.150329e-10	0.000913041	1.789699e+10	3.423752e+09	1.011781e+12	3.892836e-06	2.793766e-11	4.166508e-17	0.5	0.5	0.3668569	1	12.91448	7.209709e+26	2.301694e+28	
10572	1550	1e+19	0	6.09785e-06	9.134208e+25	3.344572e+25	1.360129e+25	1.984444e+25	2.680069e+25	3.109567e+25	1.141776e+25	4.180716e+24	1.700161e+24	2.480555e+24	3.350086e+24	3.886959e+24	0.3404309	4.025975e+23	8.150438e-10	0.0009130666	1.789371e+10	3.424945e+09	1.012059e+12	3.893193e-06	2.794278e-11	4.167654e-17	0.5	0.5	0.3668906	1	12.9157	7.209709e+26	2.301694e+28	
10573	1550	1e+19	0	6.09785e-06	9.135072e+25	3.344684e+25	1.360185e+25	1.984499e+25	2.68051e+25	3.109877e+25	1.141884e+25	4.180855e+24	1.700231e+24	2.480624e+24	3.350638e+24	3.887347e+24	0.3404327	4.025927e+23	8.150546e-10	0.0009130922	1.789043e+10	3.426137e+09	1.012337e+12	3.89355e-06	2.794791e-11	4.1688e-17	0.5	0.5	0.3669242	1	12.91693	7.209709e+26	2.301694e+28	
10574	1550	1e+19	0	6.09785e-06	9.135936e+25	3.344796e+25	1.360241e+25	1.984555e+25	2.680952e+25	3.110188e+25	1.141992e+25	4.180995e+24	1.700302e+24	2.480694e+24	3.35119e+24	3.887735e+24	0.3404345	4.025878e+23	8.150655e-10	0.0009131178	1.788715e+10	3.42733e+09	1.012615e+12	3.893907e-06	2.795303e-11	4.169947e-17	0.5	0.5	0.3669578	1	12.91815	7.209709e+26	2.301694e+28	
10575	1550	1e+19	0	6.09785e-06	9.1368e+25	3.344908e+25	1.360298e+25	1.984611e+25	2.681394e+25	3.110498e+25	1.1421e+25	4.181135e+24	1.700372e+24	2.480763e+24	3.351742e+24	3.888123e+24	0.3404363	4.02583e+23	8.150764e-10	0.0009131434	1.788387e+10	3.428523e+09	1.012893e+12	3.894264e-06	2.795815e-11	4.171094e-17	0.5	0.5	0.3669915	1	12.91937	7.209709e+26	2.301694e+28	
10576	1550	1e+19	0	6.09785e-06	9.137664e+25	3.34502e+25	1.360354e+25	1.984666e+25	2.681836e+25	3.110808e+25	1.142208e+25	4.181275e+24	1.700442e+24	2.480833e+24	3.352294e+24	3.888511e+24	0.340438	4.025782e+23	8.150873e-10	0.000913169	1.788059e+10	3.429717e+09	1.013171e+12	3.89462e-06	2.796328e-11	4.17224e-17	0.5	0.5	0.3670251	1	12.92059	7.209709e+26	2.301694e+28	
10577	1550	1e+19	0	6.09785e-06	9.138528e+25	3.345132e+25	1.36041e+25	1.984722e+25	2.682277e+25	3.111119e+25	1.142316e+25	4.181415e+24	1.700513e+24	2.480902e+24	3.352847e+24	3.888899e+24	0.3404398	4.025734e+23	8.150981e-10	0.0009131946	1.787732e+10	3.43091e+09	1.013449e+12	3.894977e-06	2.79684e-11	4.173387e-17	0.5	0.5	0.3670587	1	12.92181	7.209709e+26	2.301694e+28	
10578	1550	1e+19	0	6.09785e-06	9.139392e+25	3.345244e+25	1.360466e+25	1.984777e+25	2.682719e+25	3.111429e+25	1.142424e+25	4.181555e+24	1.700583e+24	2.480972e+24	3.353399e+24	3.889287e+24	0.3404416	4.025685e+23	8.15109e-10	0.0009132201	1.787404e+10	3.432104e+09	1.013727e+12	3.895334e-06	2.797353e-11	4.174534e-17	0.5	0.5	0.3670924	1	12.92303	7.209709e+26	2.301694e+28	
10579	1550	1e+19	0	6.09785e-06	9.140256e+25	3.345356e+25	1.360523e+25	1.984833e+25	2.683161e+25	3.11174e+25	1.142532e+25	4.181694e+24	1.700653e+24	2.481041e+24	3.353951e+24	3.889675e+24	0.3404434	4.025637e+23	8.151198e-10	0.0009132457	1.787077e+10	3.433298e+09	1.014005e+12	3.895691e-06	2.797865e-11	4.175682e-17	0.5	0.5	0.367126	1	12.92426	7.209709e+26	2.301694e+28	
10580	1550	1e+19	0	6.09785e-06	9.14112e+25	3.345467e+25	1.360579e+25	1.984889e+25	2.683603e+25	3.11205e+25	1.14264e+25	4.181834e+24	1.700724e+24	2.481111e+24	3.354503e+24	3.890063e+24	0.3404452	4.025589e+23	8.151307e-10	0.0009132713	1.78675e+10	3.434492e+09	1.014283e+12	3.896048e-06	2.798378e-11	4.176829e-17	0.5	0.5	0.3671596	1	12.92548	7.209709e+26	2.301694e+28	
10581	1550	1e+19	0	6.09785e-06	9.141984e+25	3.345579e+25	1.360635e+25	1.984944e+25	2.684044e+25	3.11236e+25	1.142748e+25	4.181974e+24	1.700794e+24	2.48118e+24	3.355055e+24	3.890451e+24	0.3404469	4.025541e+23	8.151416e-10	0.0009132969	1.786422e+10	3.435687e+09	1.014561e+12	3.896404e-06	2.79889e-11	4.177976e-17	0.5	0.5	0.3671932	1	12.9267	7.209709e+26	2.301694e+28	
10582	1550	1e+19	0	6.09785e-06	9.142848e+25	3.345691e+25	1.360691e+25	1.985e+25	2.684486e+25	3.112671e+25	1.142856e+25	4.182114e+24	1.700864e+24	2.48125e+24	3.355608e+24	3.890839e+24	0.3404487	4.025493e+23	8.151524e-10	0.0009133224	1.786095e+10	3.436881e+09	1.014839e+12	3.896761e-06	2.799403e-11	4.179124e-17	0.5	0.5	0.3672268	1	12.92792	7.209709e+26	2.301694e+28	
10583	1550	1e+19	0	6.09785e-06	9.143712e+25	3.345803e+25	1.360748e+25	1.985055e+25	2.684928e+25	3.112981e+25	1.142964e+25	4.182253e+24	1.700934e+24	2.481319e+24	3.35616e+24	3.891227e+24	0.3404505	4.025445e+23	8.151633e-10	0.000913348	1.785768e+10	3.438076e+09	1.015118e+12	3.897118e-06	2.799915e-11	4.180272e-17	0.5	0.5	0.3672604	1	12.92914	7.209709e+26	2.301694e+28	
10584	1550	1e+19	0	6.09785e-06	9.144576e+25	3.345914e+25	1.360804e+25	1.985111e+25	2.68537e+25	3.113292e+25	1.143072e+25	4.182393e+24	1.701005e+24	2.481388e+24	3.356712e+24	3.891615e+24	0.3404523	4.025396e+23	8.151741e-10	0.0009133735	1.785442e+10	3.439272e+09	1.015396e+12	3.897475e-06	2.800428e-11	4.18142e-17	0.5	0.5	0.3672941	1	12.93036	7.209709e+26	2.301694e+28	
10585	1550	1e+19	0	6.09785e-06	9.14544e+25	3.346026e+25	1.36086e+25	1.985166e+25	2.685812e+25	3.113602e+25	1.14318e+25	4.182533e+24	1.701075e+24	2.481458e+24	3.357265e+24	3.892003e+24	0.3404541	4.025348e+23	8.15185e-10	0.0009133991	1.785115e+10	3.440467e+09	1.015674e+12	3.897831e-06	2.80094e-11	4.182568e-17	0.5	0.5	0.3673277	1	12.93159	7.209709e+26	2.301694e+28	
10586	1550	1e+19	0	6.09785e-06	9.146304e+25	3.346138e+25	1.360916e+25	1.985222e+25	2.686254e+25	3.113913e+25	1.143288e+25	4.182672e+24	1.701145e+24	2.481527e+24	3.357817e+24	3.892391e+24	0.3404558	4.0253e+23	8.151958e-10	0.0009134246	1.784788e+10	3.441663e+09	1.015952e+12	3.898188e-06	2.801453e-11	4.183716e-17	0.5	0.5	0.3673613	1	12.93281	7.209709e+26	2.301694e+28	
10587	1550	1e+19	0	6.09785e-06	9.147168e+25	3.34625e+25	1.360972e+25	1.985277e+25	2.686695e+25	3.114223e+25	1.143396e+25	4.182812e+24	1.701215e+24	2.481597e+24	3.358369e+24	3.892779e+24	0.3404576	4.025252e+23	8.152067e-10	0.0009134502	1.784462e+10	3.442859e+09	1.016231e+12	3.898544e-06	2.801965e-11	4.184864e-17	0.5	0.5	0.3673949	1	12.93403	7.209709e+26	2.301694e+28	
10588	1550	1e+19	0	6.09785e-06	9.148032e+25	3.346361e+25	1.361028e+25	1.985333e+25	2.687137e+25	3.114533e+25	1.143504e+25	4.182952e+24	1.701286e+24	2.481666e+24	3.358922e+24	3.893167e+24	0.3404594	4.025204e+23	8.152175e-10	0.0009134757	1.784135e+10	3.444055e+09	1.016509e+12	3.898901e-06	2.802478e-11	4.186013e-17	0.5	0.5	0.3674285	1	12.93525	7.209709e+26	2.301694e+28	
10589	1550	1e+19	0	6.09785e-06	9.148896e+25	3.346473e+25	1.361085e+25	1.985388e+25	2.687579e+25	3.114844e+25	1.143612e+25	4.183091e+24	1.701356e+24	2.481735e+24	3.359474e+24	3.893555e+24	0.3404612	4.025156e+23	8.152284e-10	0.0009135012	1.783809e+10	3.445252e+09	1.016788e+12	3.899258e-06	2.802991e-11	4.187161e-17	0.5	0.5	0.3674621	1	12.93647	7.209709e+26	2.301694e+28	
10590	1550	1e+19	0	6.09785e-06	9.14976e+25	3.346584e+25	1.361141e+25	1.985444e+25	2.688021e+25	3.115154e+25	1.14372e+25	4.183231e+24	1.701426e+24	2.481805e+24	3.360027e+24	3.893943e+24	0.3404629	4.025108e+23	8.152392e-10	0.0009135268	1.783483e+10	3.446448e+09	1.017066e+12	3.899614e-06	2.803503e-11	4.18831e-17	0.5	0.5	0.3674957	1	12.93769	7.209709e+26	2.301694e+28	
10591	1550	1e+19	0	6.09785e-06	9.150624e+25	3.346696e+25	1.361197e+25	1.985499e+25	2.688463e+25	3.115465e+25	1.143828e+25	4.18337e+24	1.701496e+24	2.481874e+24	3.360579e+24	3.894331e+24	0.3404647	4.02506e+23	8.1525e-10	0.0009135523	1.783157e+10	3.447645e+09	1.017344e+12	3.899971e-06	2.804016e-11	4.189459e-17	0.5	0.5	0.3675293	1	12.93892	7.209709e+26	2.301694e+28	
10592	1550	1e+19	0	6.09785e-06	9.151488e+25	3.346808e+25	1.361253e+25	1.985555e+25	2.688905e+25	3.115775e+25	1.143936e+25	4.18351e+24	1.701566e+24	2.481943e+24	3.361131e+24	3.894719e+24	0.3404665	4.025012e+23	8.152609e-10	0.0009135778	1.782831e+10	3.448842e+09	1.017623e+12	3.900327e-06	2.804529e-11	4.190608e-17	0.5	0.5	0.3675629	1	12.94014	7.209709e+26	2.301694e+28	
10593	1550	1e+19	0	6.09785e-06	9.152352e+25	3.346919e+25	1.361309e+25	1.98561e+25	2.689347e+25	3.116086e+25	1.144044e+25	4.183649e+24	1.701636e+24	2.482013e+24	3.361684e+24	3.895107e+24	0.3404683	4.024964e+23	8.152717e-10	0.0009136033	1.782505e+10	3.45004e+09	1.017901e+12	3.900684e-06	2.805041e-11	4.191757e-17	0.5	0.5	0.3675965	1	12.94136	7.209709e+26	2.301694e+28	
